record_id,filing_status,age,state,gross_income,investment_income,business_income,total_deductions,retirement_contributions,dependents,taxable_income,tax_liability,effective_tax_rate,is_anomaly
REC04393,Single,51,NY,81678.71,10697.28,0.0,25227.71,14193.39,1,62848.28,8879.62,0.1087,0
REC04394,HeadOfHousehold,67,NC,27550.69,0.0,55621.16,2827.09,15167.21,2,71744.76,10836.85,0.3933,0
REC04395,MarriedSeparately,49,IL,20286.43,0.0,0.0,2213.47,10051.72,0,18072.96,1936.76,0.0955,0
REC04396,Single,39,IL,67442.08,2244.66,0.0,3699.19,1621.52,1,61687.55,8624.26,0.1279,0
REC04397,Single,35,NY,52208.21,0.0,0.0,4675.39,3173.26,2,38932.82,4439.94,0.085,0
REC04398,Single,66,WA,64209.93,2568.69,0.0,8293.66,8640.22,0,58484.96,7919.69,0.1233,0
REC04399,Single,40,GA,59110.08,0.0,0.0,15741.65,4776.36,0,43368.43,4972.21,0.0841,0
REC04400,Single,61,PA,473003.91,7294.47,0.0,80000.0,10631.89,2,391698.38,107469.18,0.2272,0
REC04401,MarriedJointly,57,GA,20657.2,0.0,13992.66,5729.71,14703.7,1,24620.15,2722.42,0.1318,0
REC04402,Single,62,TX,12186.0,0.0,0.0,2387.98,4069.32,0,9798.02,979.8,0.0804,0
REC04403,Single,33,NC,78112.19,261.6,0.0,16925.29,4419.75,0,61448.5,8571.67,0.1097,0
REC04404,HeadOfHousehold,41,NC,44305.4,3263.15,0.0,3691.52,3278.26,1,39577.03,4517.24,0.102,0
REC04405,MarriedJointly,55,CA,77099.67,0.0,2398.44,21816.7,6982.96,0,57681.41,7742.91,0.1004,0
REC04406,HeadOfHousehold,57,TX,95521.48,2498.16,0.0,26501.28,8208.91,2,62918.36,8895.04,0.0931,0
REC04407,Single,42,IL,167256.49,0.0,0.0,23795.33,8086.33,0,143461.16,27473.18,0.1643,0
REC04408,Single,40,NC,17929.8,7116.68,38419.32,2663.89,11590.74,0,60801.91,8429.42,0.4701,0
REC04409,MarriedJointly,62,PA,38354.44,0.0,12143.14,4445.45,9571.89,0,46052.13,5294.26,0.138,0
REC04410,Single,62,OH,84373.53,0.0,0.0,101666.23,7765.14,3,46654.9,5366.59,0.0636,1
REC04411,Single,64,IL,110898.53,0.0,0.0,30397.51,8163.66,2,71901.02,10871.22,0.098,0
REC04412,MarriedJointly,63,IL,346195.75,0.0,0.0,80000.0,8342.05,2,257595.75,60533.26,0.1749,0
REC04413,MarriedJointly,56,NY,128613.0,0.0,0.0,15645.34,7768.78,0,112967.66,20154.74,0.1567,0
REC04414,Single,29,GA,57214.87,0.0,0.0,5810.51,5291.54,2,42804.36,4904.52,0.0857,0
REC04415,MarriedJointly,43,TX,29367.72,0.0,0.0,2000.0,3187.72,2,18767.72,2020.13,0.0688,0
REC04416,Single,64,WA,38122.81,0.0,8054.17,2427.79,8569.11,0,43749.19,5017.9,0.1316,0
REC04417,Single,59,NY,37266.04,0.0,0.0,3955.45,6002.8,4,16110.59,1701.27,0.0457,0
REC04418,Single,39,CA,101132.51,2584.84,0.0,8106.76,10100.42,2,87010.59,14195.33,0.1404,0
REC04419,Single,29,TX,73540.97,0.0,1616.56,15946.06,8287.93,3,46311.47,5325.38,0.0724,0
REC04420,Single,23,IL,20766.17,12492.73,3694.27,3269.16,8059.66,2,25084.01,2778.08,0.1338,0
REC04421,HeadOfHousehold,41,NC,42246.59,5494.4,0.0,7751.56,11937.89,2,31389.43,3534.73,0.0837,0
REC04422,MarriedJointly,26,CA,120817.7,3189.34,0.0,27573.03,2381.55,3,83534.01,13430.48,0.1112,0
REC04423,MarriedJointly,63,TX,79326.69,7552.61,0.0,19651.64,15077.0,0,67227.66,9843.09,0.1241,0
REC04424,Single,51,NC,94364.07,0.0,0.0,23068.29,0.0,2,62695.78,8846.07,0.0937,0
REC04425,Single,39,WA,81335.46,0.0,0.0,10431.84,13803.18,0,70903.62,10651.8,0.131,0
REC04426,Single,65,CA,219947.59,0.0,0.0,64420.03,8803.35,2,146927.56,28305.11,0.1287,0
REC04427,Single,44,NC,72318.44,0.0,0.0,23526.12,5903.83,2,40192.32,4591.08,0.0635,0
REC04428,Single,74,FL,43966.43,3051.54,0.0,6365.53,2113.45,2,32052.44,3614.29,0.0822,0
REC04429,MarriedJointly,23,WA,28778.85,0.0,0.0,2000.0,5602.04,2,18178.85,1949.46,0.0677,0
REC04430,MarriedJointly,63,WA,73107.6,0.0,0.0,23375.88,7345.29,0,49731.72,5993.98,0.082,0
REC04431,MarriedJointly,65,WA,8496.73,2423.84,0.0,2778.98,8779.67,1,3841.59,384.16,0.0452,0
REC04432,MarriedJointly,72,NC,51666.7,0.0,0.0,3373.01,13782.39,0,48293.69,5677.61,0.1099,0
REC04433,HeadOfHousehold,58,GA,50783.57,0.0,0.0,2614.69,8293.66,0,48168.88,5650.15,0.1113,0
REC04434,Single,63,GA,20098.96,0.0,0.0,5927.61,9278.62,1,9871.35,987.13,0.0491,0
REC04435,Single,53,WA,28492.25,1551.71,3820.23,4001.42,9400.46,1,25562.77,2835.53,0.0995,0
REC04436,Single,22,IL,114430.85,622.39,0.0,37118.47,6689.85,0,77934.77,12198.65,0.1066,0
REC04437,MarriedJointly,60,OH,72010.66,0.0,0.0,8282.89,7231.17,0,63727.77,9073.11,0.126,0
REC04438,HeadOfHousehold,22,PA,64953.74,0.0,0.0,20028.25,7572.19,0,44925.49,5159.06,0.0794,0
REC04439,Single,70,IL,76502.45,0.0,0.0,5400.56,10505.82,2,62501.89,8803.42,0.1151,0
REC04440,MarriedSeparately,65,FL,64479.46,0.0,0.0,8265.69,4348.28,1,51913.77,6474.03,0.1004,0
REC04441,MarriedSeparately,52,NY,161828.12,330.7,0.0,55335.29,5973.69,0,106823.53,18680.15,0.1154,0
REC04442,Single,60,FL,66088.06,0.0,7294.13,7888.2,9425.36,2,56893.99,7569.68,0.1145,0
REC04443,Single,29,NY,18646.79,0.0,14558.9,2000.0,3694.07,0,31205.69,3512.68,0.1884,0
REC04444,Single,24,OH,220599.47,4998.12,0.0,67749.71,8454.6,1,153547.88,29893.99,0.1355,0
REC04445,HeadOfHousehold,68,IL,80520.91,4782.83,0.0,6871.67,5817.29,0,78432.07,12308.06,0.1529,0
REC04446,Single,33,IL,37369.01,4001.05,0.0,2961.0,10021.14,4,21209.06,2313.09,0.0619,0
REC04447,MarriedJointly,70,CA,21966.61,0.0,0.0,3229.7,13495.29,0,18736.91,2016.43,0.0918,0
REC04448,Single,55,WA,82185.27,0.0,52461.14,19773.66,5821.49,2,106272.75,18547.96,0.2257,0
REC04449,MarriedJointly,70,OH,54516.7,0.0,0.0,14350.1,11030.8,1,35866.6,4071.99,0.0747,0
REC04450,Single,46,TX,210937.56,1283.89,0.0,66312.79,8802.41,0,145908.66,28060.58,0.133,0
REC04451,MarriedJointly,57,NY,45400.31,0.0,0.0,9637.28,6464.72,0,35763.03,4059.56,0.0894,0
REC04452,MarriedSeparately,28,GA,30641.03,19483.64,0.0,5148.47,8026.53,0,44976.2,5165.14,0.1686,0
REC04453,MarriedSeparately,36,FL,122594.44,5215.79,8496.53,19327.03,13191.83,2,108379.73,19053.64,0.1554,0
REC04454,MarriedSeparately,42,NC,125520.64,0.0,0.0,38167.16,7312.72,0,87353.48,14270.77,0.1137,0
REC04455,Single,46,WA,68522.75,0.0,0.0,18305.48,13236.43,2,41617.27,4762.07,0.0695,0
REC04456,MarriedJointly,69,PA,102856.04,168.8,0.0,33081.45,7520.13,1,65643.39,9494.55,0.0923,0
REC04457,Single,59,WA,58095.9,28664.9,0.0,19706.75,2350.29,0,67054.05,9804.89,0.1688,0
REC04458,Single,58,TX,72192.55,520.99,0.0,10108.06,7413.04,0,62605.48,8826.21,0.1223,0
REC04459,MarriedJointly,37,PA,152054.26,0.0,0.0,31764.47,2038.78,3,107389.79,18816.05,0.1237,0
REC04460,Single,22,IL,98740.91,0.0,0.0,23653.01,6729.15,0,75087.9,11572.34,0.1172,0
REC04461,MarriedJointly,68,GA,52291.05,2487.75,0.0,5184.9,6575.53,0,49593.9,5963.66,0.114,0
REC04462,HeadOfHousehold,73,TX,176643.71,5191.36,0.0,264090.89,15267.42,1,165875.86,32852.71,0.186,1
REC04463,Single,58,TX,9028.27,0.0,0.0,2801.74,14437.47,0,6226.53,622.65,0.069,0
REC04464,MarriedJointly,66,OH,309173.74,0.0,0.0,65129.63,8341.59,1,239744.11,54404.62,0.176,0
REC04465,Single,35,NC,15294.26,2035.68,0.0,3383.58,12845.43,0,13946.36,1441.56,0.0943,0
REC04466,Single,55,CA,36254.75,0.0,14402.94,7848.22,6409.03,4,25609.47,2841.14,0.0784,0
REC04467,Single,23,OH,57945.95,16010.57,0.0,16021.37,2291.02,0,57935.15,7798.73,0.1346,0
REC04468,HeadOfHousehold,52,WA,53253.32,0.0,0.0,4987.2,10111.31,4,31066.12,3495.93,0.0656,0
REC04469,MarriedSeparately,40,CA,133937.54,3067.51,3968.39,31370.12,9445.53,0,109603.32,19347.3,0.1445,0
REC04470,HeadOfHousehold,40,NC,25686.75,1114.6,0.0,4902.16,4249.88,0,21899.19,2395.9,0.0933,0
REC04471,HeadOfHousehold,65,CA,73763.07,0.0,0.0,23536.87,4426.79,3,37326.2,4247.14,0.0576,0
REC04472,Single,44,IL,37700.56,855.02,6840.87,7762.03,11758.27,0,37634.42,4284.13,0.1136,0
REC04473,Single,51,NC,75819.65,1181.54,0.0,25238.88,1265.88,0,51762.31,6440.71,0.0849,0
REC04474,MarriedJointly,38,TX,56850.61,2278.64,5544.85,8867.32,10232.72,0,55806.78,7330.49,0.1289,0
REC04475,MarriedJointly,23,TX,64495.36,0.0,0.0,21932.83,6742.1,3,29662.53,3327.5,0.0516,0
REC04476,Single,32,CA,38563.45,706.59,0.0,12052.91,10238.25,0,27217.13,3034.06,0.0787,0
REC04477,Single,70,CA,39813.0,651.88,33075.7,8969.03,11953.22,2,55971.55,7366.74,0.185,0
REC04478,MarriedJointly,35,FL,75343.88,0.0,0.0,11762.16,4502.7,1,59281.72,8094.98,0.1074,0
REC04479,MarriedJointly,62,WA,127385.4,1617.66,0.0,20735.41,3439.31,0,108267.65,19026.74,0.1494,0
REC04480,Single,50,FL,37100.16,0.0,36306.66,10455.78,13865.15,0,62951.04,8902.23,0.24,0
REC04481,MarriedJointly,40,IL,29881.23,0.0,8907.46,6699.06,7771.25,3,19189.63,2070.76,0.0693,0
REC04482,MarriedJointly,49,OH,97808.63,0.0,0.0,94830.17,9310.99,2,72534.58,11010.61,0.1126,1
REC04483,MarriedJointly,72,TX,58337.3,0.0,8064.74,14048.58,11643.08,1,48053.46,5624.76,0.0964,0
REC04484,Single,22,CA,116354.69,760.22,0.0,31412.28,4154.85,0,85702.63,13907.58,0.1195,0
REC04485,MarriedJointly,26,TX,29009.02,8604.04,0.0,2000.0,11607.85,0,35613.06,4041.57,0.1393,0
REC04486,Single,72,NC,14421.12,0.0,0.0,2000.0,10560.61,1,8121.12,812.11,0.0563,0
REC04487,Single,55,IL,39089.01,1337.33,0.0,3062.45,13880.09,1,33063.89,3735.67,0.0956,0
REC04488,MarriedJointly,35,FL,32432.55,0.0,0.0,3878.29,13810.33,2,19954.26,2162.51,0.0667,0
REC04489,MarriedJointly,40,PA,56216.71,0.0,0.0,10012.03,8253.75,0,46204.68,5312.56,0.0945,0
REC04490,Single,45,TX,35973.0,0.0,0.0,40009.13,11012.22,4,8301.44,830.14,0.0231,1
REC04491,MarriedJointly,61,CA,108316.59,0.0,0.0,16824.78,8178.2,0,91491.81,15181.2,0.1402,0
REC04492,MarriedJointly,38,WA,47547.28,0.0,2158.58,2626.67,8580.98,0,47079.19,5417.5,0.1139,0
REC04493,MarriedJointly,23,GA,67533.54,5692.11,0.0,13169.62,3484.56,3,47156.03,5427.33,0.0804,0
REC04494,MarriedJointly,52,IL,67921.48,0.0,0.0,23703.82,7102.02,1,39917.66,4558.12,0.0671,0
REC04495,MarriedJointly,38,IL,69979.95,0.0,12418.67,10826.34,820.94,0,71572.28,10798.9,0.1543,0
REC04496,MarriedJointly,29,CA,58729.46,0.0,0.0,19872.66,7450.08,2,30256.8,3398.82,0.0579,0
REC04497,Single,67,CA,90082.44,0.0,9738.09,7242.95,13280.17,1,88277.58,14474.07,0.1607,0
REC04498,Single,38,FL,31681.11,354.93,0.0,3229.25,11111.72,0,28806.79,3224.81,0.1018,0
REC04499,Single,59,TX,183420.08,0.0,0.0,49016.56,8448.99,1,130103.52,24267.34,0.1323,0
REC04500,MarriedJointly,47,NY,49551.61,7865.22,0.0,9928.35,7191.82,0,47488.48,5500.47,0.111,0
REC04501,MarriedJointly,64,IL,20968.17,0.0,0.0,5861.37,5838.72,0,15106.8,1580.82,0.0754,0
REC04502,Single,61,NC,69595.74,436.86,0.0,21509.78,4325.96,0,48522.82,5728.02,0.0823,0
REC04503,Single,66,CA,30304.62,0.0,0.0,3797.94,11274.68,1,22206.68,2432.8,0.0803,0
REC04504,MarriedJointly,61,NC,101953.04,1767.11,17455.97,25982.6,1859.86,0,95193.52,15995.57,0.1569,0
REC04505,Single,28,TX,350699.31,0.0,0.0,80000.0,1767.96,2,262099.31,62109.51,0.1771,0
REC04506,MarriedJointly,45,FL,31912.16,0.0,0.0,9843.64,11617.43,1,17768.52,1900.22,0.0595,0
REC04507,Single,51,IL,78111.91,378.79,0.0,13984.47,8831.41,0,64506.23,9244.37,0.1183,0
REC04508,MarriedJointly,47,NY,14699.89,6560.8,0.0,2000.0,8179.3,1,14960.69,1563.28,0.1063,0
REC04509,HeadOfHousehold,51,GA,86087.9,0.0,9306.63,127695.93,8828.24,2,67660.99,9938.42,0.1154,1
REC04510,Single,56,NC,29478.87,3010.82,0.0,9953.94,16040.34,1,18235.75,1956.29,0.0664,0
REC04511,MarriedJointly,23,FL,36320.31,682.92,0.0,2000.0,8224.16,0,35003.23,3968.39,0.1093,0
REC04512,Single,65,PA,24809.22,0.0,0.0,3028.64,9173.16,0,21780.58,2381.67,0.096,0
REC04513,MarriedJointly,25,WA,107551.06,0.0,0.0,15575.58,16232.23,2,83375.48,13395.61,0.1246,0
REC04514,MarriedJointly,26,IL,134033.29,0.0,0.0,37496.04,7745.64,0,96537.25,16291.2,0.1215,0
REC04515,Single,69,GA,61004.82,0.0,3009.16,8966.68,14905.27,0,55047.3,7163.41,0.1174,0
REC04516,MarriedJointly,23,GA,29985.18,14187.29,0.0,3649.95,0.0,1,36222.52,4114.7,0.1372,0
REC04517,MarriedSeparately,52,IL,213548.32,0.0,0.0,52226.96,3352.48,0,161321.36,31759.63,0.1487,0
REC04518,Single,48,TX,32848.85,0.0,0.0,2099.75,5328.11,4,13549.1,1393.89,0.0424,0
REC04519,Single,45,GA,10618.72,13582.44,0.0,2000.0,10335.97,2,13601.16,1400.14,0.1319,0
REC04520,MarriedSeparately,66,TX,86397.26,0.0,0.0,14895.67,15095.96,1,67201.59,9837.35,0.1139,0
REC04521,MarriedJointly,25,TX,24740.09,2275.71,0.0,3876.28,5636.72,2,14539.52,1512.74,0.0611,0
REC04522,MarriedSeparately,49,TX,132043.55,232.72,0.0,20354.48,11913.01,1,107621.79,18871.73,0.1429,0
REC04523,MarriedJointly,26,PA,44138.59,4448.26,0.0,55457.57,16948.9,2,36342.48,4129.1,0.0935,1
REC04524,MarriedSeparately,48,FL,97048.93,6399.3,148349.48,15358.19,14259.04,1,232139.52,51971.15,0.5355,0
REC04525,Single,65,OH,183725.9,0.0,0.0,53169.88,6384.51,0,130556.02,24375.94,0.1327,0
REC04526,MarriedJointly,68,OH,22763.48,0.0,0.0,3964.33,11474.25,3,5899.15,589.92,0.0259,0
REC04527,HeadOfHousehold,26,CA,38072.61,0.0,35939.47,8598.75,9357.63,2,56813.33,7551.93,0.1984,0
REC04528,MarriedJointly,26,CA,56357.08,0.0,11836.78,5583.51,5362.2,3,49710.35,5989.28,0.1063,0
REC04529,Single,69,FL,204851.59,5425.43,0.0,14526.72,9709.17,2,187150.3,37958.57,0.1853,0
REC04530,Single,30,TX,35358.49,0.0,18010.7,11102.1,6104.76,0,42267.09,4840.05,0.1369,0
REC04531,Single,68,NY,37212.39,11725.57,0.0,5559.97,8497.41,0,43377.99,4973.36,0.1336,0
REC04532,Single,48,NC,87773.28,1310.95,0.0,13613.74,2486.41,0,75470.49,11656.51,0.1328,0
REC04533,Single,25,TX,37730.23,0.0,15612.35,11821.12,948.28,0,41521.46,4750.58,0.1259,0
REC04534,MarriedJointly,70,NC,67644.46,0.0,5723.89,17745.27,6853.85,0,55623.08,7290.08,0.1078,0
REC04535,MarriedJointly,45,GA,17305.33,0.0,0.0,4791.48,9272.57,1,8213.85,821.39,0.0475,0
REC04536,Single,48,IL,352027.28,121.44,0.0,80000.0,3488.55,1,267848.72,64121.8,0.1822,0
REC04537,MarriedJointly,22,PA,20370.29,3411.89,0.0,2000.0,10105.18,0,21782.18,2381.86,0.1169,0
REC04538,Single,53,IL,46286.14,0.0,0.0,15616.89,8171.0,1,26369.25,2932.31,0.0634,0
REC04539,Single,37,CA,58338.36,0.0,4329.14,18828.17,10601.01,0,43839.33,5028.72,0.0862,0
REC04540,Single,44,WA,276550.99,0.0,0.0,33425.62,11782.55,1,238825.37,54110.62,0.1957,0
REC04541,MarriedJointly,49,NY,20746.3,1482.15,0.0,6041.29,13374.31,4,0.0,0.0,0.0,0
REC04542,Single,41,NC,292717.51,0.0,0.0,50587.13,10413.09,1,237830.38,53792.22,0.1838,0
REC04543,Single,38,OH,109725.98,0.0,1043.84,27994.4,6818.94,0,82775.42,13263.59,0.1209,0
REC04544,Single,57,PA,83589.76,8044.47,0.0,8332.3,8755.45,1,79001.93,12433.42,0.1487,0
REC04545,MarriedSeparately,66,GA,27235.95,12973.25,0.0,5762.21,17316.72,2,25846.99,2869.64,0.1054,0
REC04546,Single,29,CA,94552.73,10375.03,10480.17,8319.21,11941.86,1,102788.72,17711.79,0.1873,0
REC04547,MarriedJointly,39,TX,33564.05,0.0,0.0,7076.98,8286.14,3,13587.07,1398.45,0.0417,0
REC04548,MarriedJointly,34,TX,164938.67,1970.91,23208.8,20300.35,7397.86,0,169818.03,33798.83,0.2049,0
REC04549,MarriedJointly,30,CA,27533.27,0.0,0.0,5114.03,5607.04,0,22419.24,2458.31,0.0893,0
REC04550,HeadOfHousehold,58,OH,54692.03,0.0,0.0,13694.38,3251.21,0,40997.65,4687.72,0.0857,0
REC04551,Single,51,FL,38398.8,0.0,0.0,12023.52,14832.45,2,17775.28,1901.03,0.0495,0
REC04552,Single,64,PA,27173.07,0.0,0.0,2706.08,9914.0,1,20166.99,2188.04,0.0805,0
REC04553,MarriedSeparately,49,NC,108342.83,0.0,0.0,34450.93,2924.58,0,73891.9,11309.22,0.1044,0
REC04554,MarriedJointly,67,CA,91891.79,918.89,0.0,15346.97,7498.65,0,77463.71,12095.02,0.1316,0
REC04555,MarriedJointly,71,OH,157504.32,0.0,0.0,47745.7,13081.95,1,105458.62,18352.57,0.1165,0
REC04556,MarriedJointly,39,OH,14416.09,380.72,0.0,2937.49,6212.24,4,0.0,0.0,0.0,0
REC04557,MarriedJointly,41,NC,140271.7,0.0,0.0,43296.62,4742.05,0,96975.08,16387.52,0.1168,0
REC04558,HeadOfHousehold,69,NY,444346.14,0.0,0.0,80000.0,9427.08,0,364346.14,97895.9,0.2203,0
REC04559,HeadOfHousehold,57,GA,41717.96,3494.25,0.0,8452.68,10632.6,1,32459.53,3663.14,0.0878,0
REC04560,MarriedJointly,40,WA,272697.63,1885.05,0.0,39203.44,6217.27,0,235379.24,53007.86,0.1944,0
REC04561,Single,26,WA,48507.37,0.0,0.0,16525.14,5601.85,1,27682.23,3089.87,0.0637,0
REC04562,MarriedSeparately,55,WA,19971.71,6933.15,0.0,5797.17,9842.35,1,16807.69,1784.92,0.0894,0
REC04563,Single,38,CA,46886.92,0.0,0.0,7706.15,3500.62,1,34880.77,3953.69,0.0843,0
REC04564,Single,49,NC,138491.35,5817.44,0.0,13851.5,5847.19,3,117557.29,21256.25,0.1535,0
REC04565,MarriedSeparately,57,TX,30621.54,0.0,0.0,8692.25,7518.56,0,21929.29,2399.51,0.0784,0
REC04566,Single,59,CA,37039.09,3585.43,0.0,12851.95,10956.13,2,19172.57,2068.71,0.0559,0
REC04567,Single,51,TX,96262.25,0.0,0.0,12869.54,6289.31,3,70492.71,10561.4,0.1097,0
REC04568,Single,39,GA,60020.9,190.34,0.0,19492.32,10253.15,0,40718.92,4654.27,0.0775,0
REC04569,MarriedSeparately,27,GA,95578.04,3468.38,0.0,8373.71,12664.14,0,90672.71,15001.0,0.157,0
REC04570,MarriedJointly,73,WA,72421.87,0.0,0.0,24309.26,5974.25,2,39512.61,4509.51,0.0623,0
REC04571,MarriedJointly,47,FL,87877.6,4433.35,6932.49,24043.46,20891.71,2,66599.98,9705.0,0.1104,0
REC04572,Single,36,TX,42368.44,0.0,0.0,6523.84,13678.32,0,35844.6,4069.35,0.096,0
REC04573,MarriedJointly,22,IL,72069.4,0.0,0.0,10189.86,9089.81,0,61879.54,8666.5,0.1203,0
REC04574,MarriedJointly,38,GA,28512.61,5701.32,11840.46,6929.44,7272.85,1,34824.95,3946.99,0.1384,0
REC04575,Single,52,OH,167836.72,0.0,0.0,38275.52,5778.72,0,129561.2,24137.19,0.1438,0
REC04576,Single,23,NC,36047.05,0.0,0.0,11739.84,14645.08,2,15707.21,1652.87,0.0459,0
REC04577,Single,57,FL,147720.61,0.0,0.0,41343.0,8842.0,1,102077.61,17541.13,0.1187,0
REC04578,HeadOfHousehold,56,IL,49667.92,1965.59,0.0,10535.04,2244.72,2,32498.47,3667.82,0.0738,0
REC04579,MarriedJointly,48,GA,70375.41,0.0,0.0,23102.12,1151.51,1,42973.29,4924.79,0.07,0
REC04580,HeadOfHousehold,74,NC,40296.84,0.0,0.0,9180.39,8449.77,1,26816.45,2985.97,0.0741,0
REC04581,Single,24,NC,26561.12,1250.45,0.0,8098.63,8537.78,1,15412.94,1617.55,0.0609,0
REC04582,MarriedJointly,67,FL,14826.8,1089.69,0.0,4481.89,4332.12,0,11434.6,1143.46,0.0771,0
REC04583,MarriedJointly,41,GA,25738.43,699.9,88843.12,8384.51,1942.25,2,98296.94,16678.33,0.648,0
REC04584,MarriedJointly,29,OH,46206.37,13587.03,0.0,3247.41,147.64,1,52245.99,6547.12,0.1417,0
REC04585,HeadOfHousehold,50,NY,70933.87,778.53,0.0,15970.47,4962.68,2,47141.93,5425.03,0.0765,0
REC04586,Single,29,GA,134363.41,0.0,0.0,25598.62,6549.01,2,100164.79,17089.25,0.1272,0
REC04587,Single,62,WA,41914.79,0.0,0.0,8264.03,10767.08,1,29350.76,3290.09,0.0785,0
REC04588,MarriedJointly,71,CA,29567.51,13516.42,0.0,5557.9,7478.66,0,37526.03,4271.12,0.1445,0
REC04589,MarriedJointly,48,OH,18879.43,7047.08,0.0,5687.24,12255.95,3,7339.27,733.93,0.0389,0
REC04590,MarriedJointly,47,WA,87908.42,7796.09,0.0,12793.3,10420.29,0,82911.21,13293.47,0.1512,0
REC04591,Single,60,WA,181054.91,0.0,2020.19,34187.75,10052.92,3,135987.35,25679.46,0.1418,0
REC04592,MarriedJointly,31,TX,164895.0,0.0,0.0,18172.21,11916.99,0,146722.79,28255.97,0.1714,0
REC04593,Single,51,GA,105656.25,2622.87,0.0,13261.44,2453.22,0,95017.68,15956.89,0.151,0
REC04594,Single,54,IL,99791.14,1524.64,16742.73,24760.78,5855.02,2,84697.73,13686.5,0.1372,0
REC04595,MarriedJointly,57,NC,232838.19,4287.16,0.0,19810.06,17605.66,2,208715.29,44475.39,0.191,0
REC04596,MarriedJointly,41,NY,78093.74,0.0,0.0,8305.0,375.09,2,61188.74,8514.52,0.109,0
REC04597,Single,25,PA,100398.62,0.0,0.0,20924.11,6808.83,0,79474.51,12537.39,0.1249,0
REC04598,Single,44,TX,46322.03,11036.26,0.0,2924.4,9904.59,2,45833.89,5268.07,0.1137,0
REC04599,Single,50,PA,20138.03,13164.63,0.0,2000.0,492.25,1,27002.66,3008.32,0.1494,0
REC04600,Single,67,TX,34645.42,0.0,48673.98,10705.64,4989.28,1,68313.76,10082.03,0.291,0
REC04601,MarriedJointly,53,WA,59437.03,0.0,0.0,18059.59,15983.99,3,28477.44,3185.29,0.0536,0
REC04602,HeadOfHousehold,58,NC,62857.67,73.68,0.0,9701.0,8681.76,1,48930.35,5817.68,0.0926,0
REC04603,Single,58,NC,279575.79,10573.13,0.0,43165.77,5702.19,0,246983.15,56818.85,0.2032,0
REC04604,MarriedJointly,72,GA,63896.62,0.0,0.0,21146.88,8841.88,1,38449.74,4381.97,0.0686,0
REC04605,MarriedSeparately,47,GA,153748.7,0.0,0.0,8879.35,5694.57,1,140569.35,26779.14,0.1742,0
REC04606,MarriedSeparately,74,IL,42274.45,0.0,0.0,9473.22,14850.09,2,24201.23,2672.15,0.0632,0
REC04607,Single,26,NY,46660.78,0.0,0.0,10695.45,4035.89,0,35965.33,4083.84,0.0875,0
REC04608,HeadOfHousehold,45,FL,20677.34,199.59,0.0,5921.29,5908.83,2,6355.64,635.56,0.0307,0
REC04609,Single,64,FL,33061.92,0.0,0.0,40300.64,2031.11,2,13368.81,1372.26,0.0415,1
REC04610,Single,23,GA,91270.7,10962.54,15447.63,14306.52,6818.22,0,103374.35,17852.34,0.1956,0
REC04611,Single,36,FL,60237.37,129.4,0.0,10924.05,7301.74,0,49442.72,5930.4,0.0985,0
REC04612,MarriedJointly,67,FL,127306.25,0.0,0.0,32003.46,12782.56,1,91002.79,15073.61,0.1184,0
REC04613,Single,67,WA,69217.1,0.0,0.0,23546.38,3933.08,2,37070.72,4216.49,0.0609,0
REC04614,Single,61,IL,45163.16,0.0,0.0,14327.46,9934.51,1,26535.7,2952.28,0.0654,0
REC04615,Single,73,OH,333913.58,0.0,0.0,80000.0,8346.91,2,245313.58,56234.5,0.1684,0
REC04616,MarriedSeparately,29,CA,55541.02,0.0,0.0,17052.04,429.98,1,34188.98,3870.68,0.0697,0
REC04617,MarriedSeparately,58,WA,151812.39,10502.24,3803.86,11471.15,5098.8,1,150347.34,29125.86,0.1919,0
REC04618,Single,58,GA,43435.51,2863.94,0.0,7085.99,4939.75,0,39213.46,4473.62,0.103,0
REC04619,MarriedSeparately,35,NC,105628.09,1599.64,0.0,5696.29,14732.16,0,101531.44,17410.05,0.1648,0
REC04620,MarriedSeparately,26,FL,125795.46,4449.93,45292.92,12987.33,10182.91,2,153950.98,29990.74,0.2384,0
REC04621,MarriedJointly,30,OH,70741.92,766.38,0.0,16917.77,8578.68,2,45990.53,5286.86,0.0747,0
REC04622,Single,43,GA,9103.49,1501.42,0.0,2873.68,0.0,1,3431.23,343.12,0.0377,0
REC04623,MarriedJointly,64,CA,60754.84,0.0,0.0,14571.08,366.92,1,41883.76,4794.05,0.0789,0
REC04624,HeadOfHousehold,70,OH,160230.4,1355.91,0.0,39936.05,10911.15,1,117350.26,21206.56,0.1324,0
REC04625,MarriedJointly,65,OH,91307.18,0.0,0.0,7409.26,11128.17,0,83897.92,13510.54,0.148,0
REC04626,Single,65,WA,85534.16,0.0,0.0,21337.19,5031.01,1,59896.97,8230.33,0.0962,0
REC04627,MarriedJointly,69,NC,15096.14,0.0,0.0,2812.47,8110.71,1,7983.67,798.37,0.0529,0
REC04628,MarriedJointly,51,TX,33645.55,14806.13,0.0,8257.7,7827.05,1,35893.98,4075.28,0.1211,0
REC04629,MarriedJointly,54,PA,83206.95,615.39,0.0,12302.31,8677.78,1,67220.03,9841.41,0.1183,0
REC04630,Single,71,WA,83142.11,2037.32,18027.41,18660.9,6511.98,2,75945.94,11761.11,0.1415,0
REC04631,Single,59,WA,158218.68,1925.0,0.0,28039.64,11261.47,0,132104.04,24747.47,0.1564,0
